order_id,order_number,customer_id,channel_id,order_date,status,currency,subtotal,discount_total,tax_total,shipping_total
1152,ORD2024-001152,147,2,27/12/2024 00:34,paid,CAD,25.32,0,3.29,7.99
1153,ORD2025-001153,66,3,18/05/2025 17:30,fulfilled,CAD,36,0.72,2.47,7.99
1154,ORD2025-001154,272,2,18/02/2025 16:53,fulfilled,CAD,63.64,0,4.45,0
1155,ORD2025-001155,700,1,05/09/2025 01:30,paid,CAD,53.01,0,3.71,0
1156,ORD2025-001156,13,3,18/07/2025 05:35,fulfilled,CAD,11.16,0,1.45,7.99
1157,ORD2025-001157,607,7,27/05/2025 06:39,fulfilled,CAD,57.12,0,4,0
1158,ORD2024-001158,386,3,24/09/2024 00:23,fulfilled,CAD,70.8,0,4.96,0
1159,ORD2024-001159,187,2,25/11/2024 14:21,closed,CAD,6.8,0,0.48,7.99
1160,ORD2025-001160,945,2,10/02/2025 15:43,paid,CAD,314.24,25.87,20.19,0
1161,ORD2024-001161,337,1,12/11/2024 21:38,cancelled,CAD,57.17,0,4,0
1162,ORD2024-001162,519,3,20/09/2024 21:24,fulfilled,CAD,16.59,0,2.16,7.99
1163,ORD2024-001163,530,7,21/09/2024 07:47,paid,CAD,52.16,0,6.78,0
1164,ORD2025-001164,459,1,08/07/2025 20:38,fulfilled,CAD,41.51,0,5.39,7.99
1165,ORD2025-001165,532,2,07/06/2025 04:15,fulfilled,CAD,72,0,9.36,0
1166,ORD2025-001166,456,1,08/03/2025 09:02,closed,CAD,42.96,0,5.58,7.99
1167,ORD2025-001167,489,3,22/07/2025 01:50,fulfilled,CAD,11.1,0,0.78,7.99
1168,ORD2025-001168,347,4,24/04/2025 00:09,fulfilled,CAD,87.44,0,11.37,0
1169,ORD2024-001169,575,1,15/11/2024 09:20,paid,CAD,10.62,0.53,1.31,7.99
1170,ORD2024-001170,260,6,18/11/2024 10:08,paid,CAD,33.49,0,4.35,7.99
1171,ORD2024-001171,91,2,20/10/2024 18:52,closed,CAD,50.39,0,3.53,0
1172,ORD2024-001172,737,4,13/12/2024 20:27,fulfilled,CAD,15,0,1.05,7.99
1173,ORD2024-001173,369,1,27/12/2024 14:04,paid,CAD,51.76,0.28,6.69,0
1174,ORD2025-001174,72,1,08/05/2025 20:14,fulfilled,CAD,5.39,0,0.7,7.99
1175,ORD2024-001175,76,6,12/11/2024 22:23,fulfilled,CAD,25.51,0,1.78,7.99
1176,ORD2025-001176,742,2,23/01/2025 00:12,fulfilled,CAD,45.21,0,5.88,7.99
1177,ORD2025-001177,351,7,25/05/2025 00:06,closed,CAD,65.04,3.25,4.33,0
1178,ORD2025-001178,704,3,08/07/2025 04:35,fulfilled,CAD,61.15,0,4.28,0
1179,ORD2025-001179,868,1,25/03/2025 15:15,closed,CAD,439.2,32.81,28.44,0
1180,ORD2024-001180,908,1,10/12/2024 09:11,closed,CAD,106.2,4.85,7.09,19.99
1181,ORD2025-001181,75,1,06/03/2025 04:59,closed,CAD,17.61,0,1.23,7.99
1182,ORD2025-001182,816,3,02/09/2025 08:59,paid,CAD,24.64,0,1.72,7.99
1183,ORD2025-001183,939,1,01/07/2025 19:46,fulfilled,CAD,666.72,26.26,44.83,0
1184,ORD2025-001184,57,2,05/07/2025 01:13,paid,CAD,52.4,0,3.67,0
1185,ORD2024-001185,32,5,11/10/2024 17:16,fulfilled,CAD,93.76,0,6.56,0
1186,ORD2025-001186,529,4,14/02/2025 14:19,closed,CAD,5.46,0,0.38,7.99
1187,ORD2024-001187,957,2,28/11/2024 21:22,cancelled,CAD,173.86,15.18,11.11,19.99
1188,ORD2024-001188,363,1,15/11/2024 01:27,closed,CAD,4.59,0,0.32,7.99
1189,ORD2025-001189,240,4,10/03/2025 20:36,closed,CAD,18.06,0,2.35,7.99
1190,ORD2025-001190,949,1,08/01/2025 19:49,paid,CAD,92.06,9.21,5.8,19.99
1191,ORD2025-001191,251,1,19/05/2025 22:44,fulfilled,CAD,72.4,0,9.41,0
1192,ORD2025-001192,507,1,30/06/2025 20:12,closed,CAD,107.32,4.9,7.18,0
1193,ORD2024-001193,82,1,07/12/2024 14:05,closed,CAD,43.44,0,5.65,7.99
1194,ORD2025-001194,358,6,04/03/2025 03:13,closed,CAD,8.61,0,0.6,7.99
1195,ORD2025-001195,216,2,28/04/2025 23:55,paid,CAD,230.94,0,30.02,0
1196,ORD2025-001196,841,1,15/04/2025 17:06,paid,CAD,8.2,0,1.07,7.99
1197,ORD2025-001197,319,1,10/02/2025 02:07,fulfilled,CAD,33.59,0,4.37,7.99
1198,ORD2025-001198,670,7,17/04/2025 20:18,fulfilled,CAD,41.3,1.61,5.16,7.99
1199,ORD2025-001199,480,1,25/05/2025 06:28,paid,CAD,12.06,0,1.57,7.99
1200,ORD2025-001200,947,5,29/05/2025 01:31,closed,CAD,93.14,0,12.11,19.99
1201,ORD2024-001201,177,1,26/10/2024 01:17,fulfilled,CAD,57.8,0,7.51,0
1202,ORD2024-001202,927,1,15/11/2024 07:29,closed,CAD,207.54,11.82,25.44,19.99
1203,ORD2024-001203,497,4,27/11/2024 00:52,closed,CAD,76.74,0,9.98,0
1204,ORD2024-001204,295,2,04/11/2024 18:17,paid,CAD,28.91,0,2.02,7.99
1205,ORD2025-001205,34,1,20/03/2025 23:11,fulfilled,CAD,36.18,0,4.7,7.99
1206,ORD2025-001206,467,1,28/02/2025 04:13,paid,CAD,10.58,0,0.74,7.99
1207,ORD2024-001207,971,5,23/10/2024 17:32,fulfilled,CAD,160.32,12.42,10.35,19.99
1208,ORD2025-001208,880,2,23/05/2025 12:13,closed,CAD,169.8,19.49,19.54,19.99
1209,ORD2025-001209,432,2,24/06/2025 05:12,closed,CAD,70.06,0,9.11,0
1210,ORD2024-001210,522,1,17/12/2024 17:42,closed,CAD,28.74,0,2.01,7.99
1211,ORD2025-001211,918,1,24/01/2025 03:17,cancelled,CAD,171.12,25.67,10.18,19.99
1212,ORD2024-001212,805,2,24/09/2024 16:15,paid,CAD,26.44,0,3.44,7.99
1213,ORD2025-001213,389,4,01/04/2025 20:54,cancelled,CAD,53.37,0,3.74,0
1214,ORD2025-001214,878,1,02/05/2025 15:56,fulfilled,CAD,262.62,19.79,17,19.99
1215,ORD2024-001215,329,1,19/10/2024 22:27,fulfilled,CAD,85.08,3.53,5.71,0
1216,ORD2025-001216,556,7,04/07/2025 21:37,paid,CAD,13.81,0,1.8,7.99
1217,ORD2024-001217,567,3,05/11/2024 00:16,fulfilled,CAD,77.75,1.44,9.93,0
1218,ORD2025-001218,241,4,10/04/2025 12:29,closed,CAD,52.62,0,3.69,0
1219,ORD2024-001219,520,1,03/10/2024 05:13,closed,CAD,75.86,3.8,9.37,0
1220,ORD2025-001220,523,1,30/03/2025 15:23,fulfilled,CAD,21.28,1.06,1.42,7.99
1221,ORD2025-001221,503,1,28/07/2025 23:24,paid,CAD,26.88,0,3.5,7.99
1222,ORD2025-001222,895,1,12/07/2025 11:27,paid,CAD,320.82,22.29,38.81,0
1223,ORD2025-001223,112,1,14/04/2025 18:29,paid,CAD,77.91,1.73,5.34,0
1224,ORD2025-001224,273,3,06/02/2025 01:39,paid,CAD,56.94,0,7.41,0
1225,ORD2025-001225,132,2,12/08/2025 05:41,closed,CAD,14.37,0,1.87,7.99
1226,ORD2025-001226,67,2,01/07/2025 10:40,fulfilled,CAD,62.37,0,8.11,0
1227,ORD2024-001227,782,6,27/09/2024 00:44,fulfilled,CAD,9.4,0,1.22,7.99
1228,ORD2025-001228,395,1,18/03/2025 22:25,fulfilled,CAD,153.64,0,19.98,0
1229,ORD2025-001229,267,6,25/08/2025 18:35,closed,CAD,13.5,0,1.76,7.99
1230,ORD2024-001230,180,1,16/12/2024 09:12,fulfilled,CAD,52.64,0,3.68,0
1231,ORD2025-001231,140,1,20/07/2025 10:47,fulfilled,CAD,129.91,2.66,8.91,0
1232,ORD2025-001232,963,1,02/04/2025 05:39,fulfilled,CAD,399.7,40.92,46.63,0
1233,ORD2025-001233,298,3,13/05/2025 11:16,paid,CAD,21.67,0,2.82,7.99
1234,ORD2025-001234,954,7,15/08/2025 09:09,fulfilled,CAD,56.88,0,3.98,19.99
1235,ORD2025-001235,907,3,27/06/2025 00:29,fulfilled,CAD,113.04,1.36,14.51,19.99
1236,ORD2025-001236,484,5,17/08/2025 13:49,closed,CAD,22.24,0,2.89,7.99
1237,ORD2025-001237,706,1,14/04/2025 08:49,fulfilled,CAD,54.5,2.12,6.81,0
1238,ORD2025-001238,993,2,12/01/2025 06:31,paid,CAD,147.84,11.7,17.7,19.99
1239,ORD2025-001239,581,6,03/06/2025 05:55,closed,CAD,73.62,0,9.57,0
1240,ORD2024-001240,926,3,29/11/2024 03:30,fulfilled,CAD,491.12,37.2,31.77,0
1241,ORD2025-001241,273,1,26/04/2025 16:15,paid,CAD,99.38,0,12.92,0
1242,ORD2025-001242,994,2,12/01/2025 13:29,fulfilled,CAD,196.96,14.79,23.68,19.99
1243,ORD2025-001243,23,4,10/04/2025 11:58,fulfilled,CAD,69.6,0,4.88,0
1244,ORD2025-001244,226,4,09/09/2025 11:07,paid,CAD,93.24,0,6.52,0
1245,ORD2024-001245,516,2,22/10/2024 19:57,fulfilled,CAD,6.09,0,0.43,7.99
1246,ORD2025-001246,76,1,13/05/2025 22:38,paid,CAD,24.36,0,1.71,7.99
1247,ORD2025-001247,518,3,01/08/2025 21:36,closed,CAD,57.32,0,7.45,0
1248,ORD2025-001248,114,1,04/08/2025 14:40,closed,CAD,5.53,0,0.72,7.99
1249,ORD2024-001249,439,4,08/12/2024 03:03,fulfilled,CAD,81.38,0,5.69,0
1250,ORD2024-001250,731,4,15/12/2024 19:52,paid,CAD,49.77,0,3.48,7.99
1251,ORD2025-001251,828,3,20/04/2025 16:32,cancelled,CAD,4.76,0,0.62,7.99
1252,ORD2025-001252,657,1,25/07/2025 02:41,fulfilled,CAD,57.06,0,7.42,0
1253,ORD2024-001253,655,3,14/11/2024 03:25,fulfilled,CAD,40.82,0.28,5.27,7.99
1254,ORD2024-001254,692,2,27/12/2024 18:45,cancelled,CAD,18.21,0.23,2.34,7.99
1255,ORD2024-001255,894,1,24/12/2024 08:01,closed,CAD,549.64,24.55,36.75,0
1256,ORD2025-001256,534,7,09/08/2025 04:42,fulfilled,CAD,142.6,0,18.55,0
1257,ORD2025-001257,250,2,07/01/2025 04:48,closed,CAD,3.81,0,0.27,7.99
1258,ORD2025-001258,601,1,21/01/2025 07:04,closed,CAD,144.52,0,10.12,0
1259,ORD2025-001259,690,2,11/05/2025 07:04,closed,CAD,47.65,1.96,3.2,7.99
1260,ORD2025-001260,809,4,25/03/2025 06:24,closed,CAD,67.29,0,4.71,0
1261,ORD2025-001261,248,7,20/04/2025 13:47,closed,CAD,29.87,0,3.88,7.99
1262,ORD2024-001262,497,2,16/10/2024 21:18,fulfilled,CAD,4.1,0,0.53,7.99
1263,ORD2025-001263,431,1,27/07/2025 12:53,fulfilled,CAD,18.2,0,1.27,7.99
1264,ORD2025-001264,364,1,10/06/2025 01:25,fulfilled,CAD,35.42,0,2.48,7.99
1265,ORD2025-001265,116,2,01/01/2025 05:28,closed,CAD,56.19,0.34,7.26,0
1266,ORD2024-001266,973,1,14/11/2024 21:36,fulfilled,CAD,203.52,14.76,13.21,19.99
1267,ORD2024-001267,749,3,18/10/2024 00:39,fulfilled,CAD,68.95,0,4.83,0
1268,ORD2025-001268,501,3,28/02/2025 23:14,closed,CAD,100.2,1.37,6.92,0
1269,ORD2024-001269,805,1,19/11/2024 12:08,fulfilled,CAD,31.98,0,4.16,7.99
1270,ORD2025-001270,997,5,31/03/2025 00:07,closed,CAD,393.54,10.52,49.79,0
1271,ORD2025-001271,169,1,06/06/2025 17:37,paid,CAD,113.77,0,14.8,0
1272,ORD2024-001272,686,5,17/09/2024 11:13,paid,CAD,16.7,0.21,1.15,7.99
1273,ORD2024-001273,90,1,30/09/2024 23:00,paid,CAD,24.98,0,1.75,7.99
1274,ORD2025-001274,888,2,02/07/2025 21:10,paid,CAD,199.8,5.72,13.59,19.99
1275,ORD2024-001275,645,5,21/11/2024 02:45,fulfilled,CAD,61.17,0,7.95,0
1276,ORD2025-001276,742,2,11/01/2025 01:31,paid,CAD,60.44,0,7.86,0
1277,ORD2024-001277,575,1,16/09/2024 17:26,fulfilled,CAD,44.23,0,5.75,7.99
1278,ORD2025-001278,944,1,05/09/2025 20:32,closed,CAD,196.36,15.95,12.63,19.99
1279,ORD2025-001279,552,2,23/07/2025 23:05,fulfilled,CAD,70.8,0,4.96,0
1280,ORD2025-001280,659,2,10/01/2025 03:54,closed,CAD,50.64,0,3.55,0
1281,ORD2024-001281,492,2,29/11/2024 06:08,closed,CAD,93.95,0,12.22,0
1282,ORD2025-001282,861,3,17/04/2025 14:35,paid,CAD,209.16,2.73,14.45,19.99
1283,ORD2025-001283,892,5,16/01/2025 12:47,paid,CAD,70.38,4.79,4.59,19.99
1284,ORD2025-001284,164,4,06/05/2025 03:02,fulfilled,CAD,38.52,0,2.7,7.99
1285,ORD2024-001285,280,2,04/10/2024 18:14,fulfilled,CAD,57.36,2.87,7.08,0
1286,ORD2024-001286,53,1,12/11/2024 02:23,fulfilled,CAD,72.62,0,5.09,0
1287,ORD2024-001287,829,1,04/12/2024 08:42,paid,CAD,33,0,4.29,7.99
1288,ORD2025-001288,256,1,14/04/2025 22:54,closed,CAD,115.82,0,8.11,0
1289,ORD2025-001289,898,4,15/01/2025 20:11,fulfilled,CAD,326.3,28.89,20.83,0
1290,ORD2024-001290,660,6,08/10/2024 12:01,fulfilled,CAD,26.38,1.08,1.77,7.99
1291,ORD2025-001291,46,1,31/01/2025 19:53,paid,CAD,15.99,0.8,1.06,7.99
1292,ORD2025-001292,625,2,20/01/2025 12:14,paid,CAD,31.74,1.59,2.11,7.99
1293,ORD2024-001293,797,1,16/12/2024 22:15,closed,CAD,44.36,0.45,3.07,7.99
1294,ORD2025-001294,468,4,26/08/2025 13:45,fulfilled,CAD,128.06,0,8.96,0
1295,ORD2024-001295,214,1,24/10/2024 23:19,paid,CAD,17.32,0,2.25,7.99
1296,ORD2025-001296,406,4,28/01/2025 10:32,fulfilled,CAD,80.73,3.25,10.07,0
1297,ORD2024-001297,317,1,10/12/2024 15:02,fulfilled,CAD,69.13,0,8.99,0
1298,ORD2024-001298,886,6,31/12/2024 07:57,paid,CAD,484.98,22.42,32.38,0
1299,ORD2025-001299,326,7,06/06/2025 05:24,closed,CAD,38.52,0,5,7.99
1300,ORD2025-001300,836,1,09/04/2025 20:52,fulfilled,CAD,9.54,0.48,1.18,7.99
1301,ORD2024-001301,319,1,19/10/2024 08:48,closed,CAD,60.33,1.11,7.7,0
1302,ORD2024-001302,959,3,09/11/2024 06:17,paid,CAD,157.64,4.4,19.93,19.99
1303,ORD2025-001303,214,2,15/04/2025 13:03,fulfilled,CAD,42.78,0,5.57,7.99
1304,ORD2025-001304,70,4,30/05/2025 06:18,paid,CAD,17.64,0.88,2.18,7.99
1305,ORD2024-001305,979,6,15/12/2024 05:46,fulfilled,CAD,352.94,40.6,40.6,0
1306,ORD2025-001306,956,1,26/07/2025 13:14,paid,CAD,174.02,10.19,11.47,19.99
1307,ORD2025-001307,922,2,27/05/2025 20:30,fulfilled,CAD,480.76,14.44,32.64,0
1308,ORD2025-001308,780,1,17/02/2025 05:19,cancelled,CAD,52.2,0,6.79,0
1309,ORD2024-001309,613,7,31/12/2024 08:44,closed,CAD,76.74,2.4,5.2,0
1310,ORD2024-001310,301,1,27/09/2024 19:43,paid,CAD,31.62,0,2.21,7.99
1311,ORD2025-001311,937,1,31/05/2025 15:27,closed,CAD,649.44,17.2,44.26,0
1312,ORD2025-001312,661,1,07/07/2025 17:52,fulfilled,CAD,7.43,0.37,0.92,7.99
1313,ORD2025-001313,609,5,07/05/2025 05:04,closed,CAD,93.12,0,6.52,0
1314,ORD2025-001314,77,5,02/06/2025 17:59,paid,CAD,40.58,0,5.27,7.99
1315,ORD2025-001315,650,4,10/07/2025 23:57,cancelled,CAD,18.92,0,2.46,7.99
1316,ORD2024-001316,753,4,26/10/2024 11:36,paid,CAD,162.99,4.54,11.09,0
1317,ORD2025-001317,942,1,11/06/2025 15:43,fulfilled,CAD,432.28,27.7,28.31,0
1318,ORD2025-001318,992,2,05/08/2025 19:39,paid,CAD,400.9,25.74,48.77,0
1319,ORD2024-001319,728,2,03/10/2024 18:53,closed,CAD,85.55,0,11.12,0
1320,ORD2025-001320,901,1,19/02/2025 03:59,closed,CAD,236.84,22.33,15.01,19.99
1321,ORD2025-001321,734,3,07/01/2025 19:45,paid,CAD,14.08,0,0.99,7.99
1322,ORD2025-001322,599,4,02/09/2025 04:51,paid,CAD,7.74,0,0.54,7.99
1323,ORD2025-001323,252,2,25/01/2025 08:30,closed,CAD,101.48,0,13.19,0
1324,ORD2025-001324,514,4,20/01/2025 00:30,closed,CAD,94.07,3.52,6.34,0
1325,ORD2025-001325,690,3,19/03/2025 18:47,closed,CAD,40.66,0,2.84,7.99
1326,ORD2025-001326,920,1,23/01/2025 04:26,paid,CAD,150.7,6.76,10.07,19.99
1327,ORD2025-001327,983,2,29/05/2025 01:05,fulfilled,CAD,164.64,4.3,20.84,19.99
1328,ORD2025-001328,55,3,21/01/2025 02:02,closed,CAD,179.58,0,23.35,0
1329,ORD2025-001329,857,3,08/06/2025 18:10,paid,CAD,95.2,13.08,5.75,19.99
1330,ORD2025-001330,455,3,04/01/2025 14:28,cancelled,CAD,17.61,0,2.29,7.99
1331,ORD2025-001331,480,1,01/01/2025 19:59,fulfilled,CAD,57.96,0,7.53,0
1332,ORD2024-001332,816,1,30/10/2024 05:25,closed,CAD,77.09,0,5.4,0
1333,ORD2025-001333,171,1,15/02/2025 00:34,closed,CAD,25.54,0,1.79,7.99
1334,ORD2025-001334,196,1,10/03/2025 07:44,fulfilled,CAD,117.02,0,15.22,0
1335,ORD2024-001335,887,6,23/12/2024 02:07,paid,CAD,332.52,19.72,40.66,0
1336,ORD2025-001336,630,1,13/08/2025 03:10,fulfilled,CAD,99.81,0,12.97,0
1337,ORD2025-001337,819,1,21/06/2025 00:35,fulfilled,CAD,17.8,0,2.31,7.99
1338,ORD2025-001338,871,1,26/05/2025 18:39,paid,CAD,214.38,0,27.87,19.99
1339,ORD2024-001339,590,7,17/10/2024 14:32,fulfilled,CAD,6.07,0,0.42,7.99
1340,ORD2025-001340,793,2,07/04/2025 12:22,fulfilled,CAD,13.77,0,0.96,7.99
1341,ORD2024-001341,111,1,15/10/2024 10:13,paid,CAD,57.52,0,4.03,0
1342,ORD2025-001342,163,2,03/07/2025 10:08,closed,CAD,45.21,1.71,5.66,7.99
1343,ORD2024-001343,652,2,25/09/2024 07:33,paid,CAD,18.4,0.92,2.27,7.99
1344,ORD2025-001344,585,2,23/07/2025 20:16,paid,CAD,12.34,0,0.86,7.99
1345,ORD2024-001345,460,1,31/12/2024 11:24,fulfilled,CAD,63.03,0,8.19,0
1346,ORD2024-001346,320,2,03/10/2024 14:18,paid,CAD,26.2,0,1.83,7.99
1347,ORD2024-001347,648,5,29/09/2024 11:17,fulfilled,CAD,8.12,0,0.57,7.99
1348,ORD2024-001348,894,5,03/10/2024 21:32,closed,CAD,229.4,22.94,14.46,19.99
1349,ORD2025-001349,894,1,07/06/2025 06:16,paid,CAD,410.18,27.5,26.79,0
1350,ORD2025-001350,772,4,04/09/2025 21:55,paid,CAD,101.45,2.18,6.95,0
1351,ORD2025-001351,428,6,26/05/2025 19:16,closed,CAD,95.25,2.66,12.04,0
1352,ORD2025-001352,452,1,29/07/2025 00:08,fulfilled,CAD,10.78,0,0.75,7.99
1353,ORD2025-001353,716,2,10/05/2025 08:53,cancelled,CAD,85.9,0,11.17,0
1354,ORD2025-001354,48,2,04/01/2025 07:29,fulfilled,CAD,111.46,2.16,14.22,0
1355,ORD2025-001355,910,6,02/06/2025 20:43,closed,CAD,349.58,15.63,23.38,0
1356,ORD2024-001356,958,4,09/10/2024 19:28,fulfilled,CAD,384.7,14.25,48.16,0
1357,ORD2025-001357,453,1,22/07/2025 15:57,paid,CAD,27.47,0,1.93,7.99
1358,ORD2025-001358,165,5,04/07/2025 11:17,fulfilled,CAD,62.55,3.13,7.72,0
1359,ORD2025-001359,138,1,14/04/2025 18:30,fulfilled,CAD,28.71,1.44,3.55,7.99
1360,ORD2024-001360,435,1,05/11/2024 00:18,fulfilled,CAD,11.14,0.56,1.38,7.99
1361,ORD2025-001361,172,1,09/01/2025 17:12,paid,CAD,70.8,0,9.2,0
1362,ORD2025-001362,385,1,30/08/2025 12:43,closed,CAD,28,0,3.64,7.99
1363,ORD2024-001363,122,1,13/10/2024 14:16,paid,CAD,110.74,0,14.4,0
1364,ORD2025-001364,824,1,13/01/2025 04:30,paid,CAD,49.24,0,6.4,7.99
1365,ORD2025-001365,840,2,17/02/2025 18:35,paid,CAD,73.48,2.2,9.26,0
1366,ORD2025-001366,725,1,06/08/2025 23:28,paid,CAD,86.13,0,11.2,0
1367,ORD2025-001367,829,7,19/07/2025 16:53,fulfilled,CAD,19.32,0,2.51,7.99
1368,ORD2025-001368,644,1,17/08/2025 23:19,paid,CAD,38.64,0,2.7,7.99
1369,ORD2024-001369,860,1,01/11/2024 02:31,paid,CAD,672.6,52.58,80.6,0
1370,ORD2024-001370,582,1,16/12/2024 19:33,fulfilled,CAD,48.93,0,3.43,7.99
1371,ORD2025-001371,192,3,06/03/2025 10:52,closed,CAD,42.24,0,5.49,7.99
1372,ORD2025-001372,947,2,21/04/2025 07:20,paid,CAD,150.4,0,19.55,19.99
1373,ORD2025-001373,799,3,03/01/2025 22:06,fulfilled,CAD,21.18,0.34,2.71,7.99
1374,ORD2024-001374,706,3,29/11/2024 10:01,fulfilled,CAD,35.28,0,4.59,7.99
1375,ORD2025-001375,82,4,23/05/2025 08:05,paid,CAD,43.05,0,5.6,7.99
1376,ORD2025-001376,875,2,24/07/2025 03:49,closed,CAD,320.34,13.13,39.94,0
1377,ORD2025-001377,560,7,05/02/2025 03:00,paid,CAD,14.91,0,1.04,7.99
1378,ORD2024-001378,7,6,17/12/2024 01:34,closed,CAD,125.03,0,16.25,0
1379,ORD2025-001379,271,3,15/08/2025 22:53,fulfilled,CAD,20.56,0.55,1.4,7.99
1380,ORD2025-001380,237,1,06/01/2025 22:41,paid,CAD,36.37,0.74,2.49,7.99
1381,ORD2025-001381,505,1,09/09/2025 07:21,cancelled,CAD,72.88,0,9.48,0
1382,ORD2024-001382,520,3,06/10/2024 11:15,closed,CAD,42.73,0,5.55,7.99
1383,ORD2025-001383,979,2,09/08/2025 18:23,closed,CAD,207.2,14.36,25.07,19.99
1384,ORD2025-001384,626,2,02/09/2025 06:51,paid,CAD,19.04,0.95,1.27,7.99
1385,ORD2025-001385,300,1,10/08/2025 20:24,paid,CAD,69.16,0,8.99,0
1386,ORD2025-001386,862,1,29/04/2025 09:37,closed,CAD,188.16,15.58,22.43,19.99
1387,ORD2024-001387,218,3,06/12/2024 15:05,cancelled,CAD,17.6,0.88,1.17,7.99
1388,ORD2025-001388,710,1,24/02/2025 14:45,fulfilled,CAD,64.07,0,8.33,0
1389,ORD2025-001389,480,1,28/08/2025 05:17,paid,CAD,27.8,0,3.61,7.99
1390,ORD2025-001390,771,1,01/09/2025 04:04,paid,CAD,114.92,0,8.04,0
1391,ORD2025-001391,892,1,25/04/2025 03:07,fulfilled,CAD,218,8.4,14.67,19.99
1392,ORD2025-001392,387,6,30/07/2025 20:21,fulfilled,CAD,12.68,0,1.65,7.99
1393,ORD2024-001393,807,6,25/12/2024 03:20,fulfilled,CAD,26.42,0,3.43,7.99
1394,ORD2025-001394,732,1,11/04/2025 04:34,closed,CAD,42.9,2.15,2.85,7.99
1395,ORD2025-001395,140,1,22/02/2025 09:16,paid,CAD,4.94,0,0.35,7.99
1396,ORD2024-001396,817,1,27/10/2024 02:52,closed,CAD,55.29,0,3.87,0
1397,ORD2024-001397,83,6,17/11/2024 13:58,fulfilled,CAD,36.12,0,2.53,7.99
1398,ORD2025-001398,595,1,20/01/2025 13:38,closed,CAD,11.08,0,0.78,7.99
1399,ORD2024-001399,793,1,29/12/2024 23:39,paid,CAD,161.46,0,11.3,0
1400,ORD2024-001400,64,1,14/12/2024 20:45,closed,CAD,41.35,0,5.37,7.99
1401,ORD2025-001401,892,1,18/07/2025 03:02,paid,CAD,169.12,9.81,11.15,19.99
1402,ORD2025-001402,64,1,06/05/2025 10:14,fulfilled,CAD,88.97,0,11.56,0
1403,ORD2025-001403,866,5,09/09/2025 18:10,paid,CAD,529.54,45.57,33.89,0
1404,ORD2025-001404,217,1,11/07/2025 19:48,fulfilled,CAD,78.86,2.64,9.91,0
1405,ORD2024-001405,499,6,25/09/2024 03:26,fulfilled,CAD,14.08,0,1.83,7.99
1406,ORD2025-001406,33,1,16/01/2025 21:19,fulfilled,CAD,31.67,0,4.12,7.99
1407,ORD2025-001407,386,4,25/04/2025 09:31,closed,CAD,37.44,0,2.62,7.99
1408,ORD2024-001408,739,4,29/12/2024 22:01,fulfilled,CAD,108.66,0,14.13,0
1409,ORD2024-001409,345,1,03/10/2024 03:46,fulfilled,CAD,14.04,0,0.98,7.99
1410,ORD2025-001410,546,2,04/02/2025 23:40,fulfilled,CAD,74.3,0,5.2,0
1411,ORD2024-001411,497,3,22/10/2024 21:14,paid,CAD,130.11,0,16.92,0
1412,ORD2024-001412,877,7,16/12/2024 23:23,closed,CAD,116.72,5.84,14.42,19.99
1413,ORD2024-001413,879,1,30/12/2024 22:54,closed,CAD,323.76,18.72,21.35,0
1414,ORD2025-001414,770,6,24/06/2025 21:58,fulfilled,CAD,90.73,0,6.35,0
1415,ORD2025-001415,244,2,18/06/2025 22:48,paid,CAD,80.74,0,5.66,0
1416,ORD2025-001416,509,2,07/03/2025 17:23,fulfilled,CAD,12.3,0.62,0.82,7.99
1417,ORD2024-001417,109,1,24/11/2024 05:56,fulfilled,CAD,17.66,0,1.24,7.99
1418,ORD2025-001418,520,1,18/03/2025 07:33,closed,CAD,42.22,0,5.49,7.99
1419,ORD2025-001419,594,6,27/02/2025 04:59,paid,CAD,78.3,0,5.48,0
1420,ORD2025-001420,23,1,09/05/2025 09:45,fulfilled,CAD,20.52,0,1.44,7.99
1421,ORD2025-001421,860,2,07/09/2025 02:01,paid,CAD,346.78,19.3,42.58,0
1422,ORD2024-001422,993,2,15/12/2024 11:32,closed,CAD,99.38,1.05,12.78,19.99
1423,ORD2024-001423,133,1,27/12/2024 01:39,closed,CAD,35.52,0,4.62,7.99
1424,ORD2025-001424,324,2,21/01/2025 20:53,paid,CAD,188.48,0,24.51,0
1425,ORD2025-001425,886,4,02/06/2025 12:55,fulfilled,CAD,206.66,19.29,13.11,19.99
1426,ORD2025-001426,788,1,11/03/2025 06:22,fulfilled,CAD,91.82,0.26,11.91,0
1427,ORD2024-001427,370,1,22/09/2024 04:30,fulfilled,CAD,38.78,0,5.04,7.99
1428,ORD2025-001428,70,3,02/09/2025 03:21,paid,CAD,31.17,0,4.05,7.99
1429,ORD2024-001429,243,2,27/09/2024 03:51,cancelled,CAD,102.68,0,7.19,0
1430,ORD2024-001430,977,1,04/10/2024 08:19,fulfilled,CAD,251.2,10.62,31.28,19.99
1431,ORD2025-001431,561,4,15/01/2025 20:52,paid,CAD,170.84,0,22.21,0
1432,ORD2024-001432,218,1,06/12/2024 18:43,fulfilled,CAD,48.86,0.61,3.38,7.99
1433,ORD2024-001433,932,5,03/12/2024 01:18,fulfilled,CAD,289.74,21.75,18.75,0
1434,ORD2025-001434,903,1,01/08/2025 18:16,paid,CAD,133.9,15.94,15.33,19.99
1435,ORD2024-001435,541,1,21/11/2024 14:43,fulfilled,CAD,94.21,2.18,6.44,0
