orderline_id,order_id,variant_id,title_snapshot,quantity,unit_price,line_discount,line_tax
385,180,13,Organic Tampons w/ Applicator - Regular / 32,2,11.16,1.12,1.48
386,180,11,Organic Tampons - Super / 32,4,9.5,0.0,2.66
387,180,4,Organic Night Pads - Night / 28,1,13.07,0.65,0.87
388,181,22,Wall-Mounted Steel Dispenser - Steel,1,36.01,0.0,2.52
389,182,22,Wall-Mounted Steel Dispenser - Steel,2,36.2,3.62,8.94
390,182,4,Organic Night Pads - Night / 28,4,13.14,0.0,6.83
391,183,19,Period Underwear - Size S,2,17.7,0.0,2.48
392,183,15,Organic Tampons w/ Applicator - Super / 32,1,12.27,0.0,0.86
393,183,4,Organic Night Pads - Night / 28,4,13.07,0.0,3.66
394,184,24,Heat Patches (5-pack) - 5-pack,1,4.56,0.0,0.59
395,184,15,Organic Tampons w/ Applicator - Super / 32,4,12.39,2.48,6.12
396,185,5,Organic Postpartum Pads - Postpartum / 20,12,10.62,6.37,15.74
397,185,18,Menstrual Cup - Size L,8,14.45,0.0,15.03
398,185,23,Plexi Dispenser - Plexi,10,21.78,0.0,28.31
399,186,12,Organic Tampons w/ Applicator - Regular / 16,3,6.02,0.0,2.35
400,187,6,Organic Panty Liners - Day / 30,1,4.0,0.0,0.52
401,187,8,Organic Tampons - Regular / 16,3,4.78,0.0,1.86
402,187,22,Wall-Mounted Steel Dispenser - Steel,2,36.16,0.0,9.4
403,187,22,Wall-Mounted Steel Dispenser - Steel,2,36.2,0.0,9.41
404,188,23,Plexi Dispenser - Plexi,3,21.7,3.26,8.04
405,188,19,Period Underwear - Size S,3,17.6,0.0,6.86
406,189,21,Period Underwear - Size L,3,17.65,0.0,6.88
407,189,3,Organic Night Pads - Night / 14,3,7.26,0.0,2.83
408,190,12,Organic Tampons w/ Applicator - Regular / 16,1,6.14,0.0,0.8
409,190,23,Plexi Dispenser - Plexi,1,21.74,0.0,2.83
410,190,18,Menstrual Cup - Size L,3,14.32,0.0,5.58
411,190,23,Plexi Dispenser - Plexi,2,21.69,0.0,5.64
412,191,7,Organic Panty Liners - Day / 60,8,7.02,0.0,3.93
413,191,20,Period Underwear - Size M,6,17.87,0.0,7.51
414,191,22,Wall-Mounted Steel Dispenser - Steel,6,36.3,10.89,14.48
415,192,21,Period Underwear - Size L,3,17.69,0.0,6.9
416,192,9,Organic Tampons - Regular / 32,2,8.6,0.0,2.24
417,193,4,Organic Night Pads - Night / 28,3,13.13,1.97,2.62
418,194,5,Organic Postpartum Pads - Postpartum / 20,3,10.62,0.0,4.14
419,194,15,Organic Tampons w/ Applicator - Super / 32,4,12.43,0.0,6.46
420,195,1,Organic Daily Pads - Regular / 20,3,5.69,0.85,2.11
421,195,3,Organic Night Pads - Night / 14,4,7.3,1.46,3.61
422,195,4,Organic Night Pads - Night / 28,3,13.01,0.0,5.07
423,196,13,Organic Tampons w/ Applicator - Regular / 32,1,11.18,0.0,0.78
424,197,21,Period Underwear - Size L,4,17.61,0.0,9.16
425,197,6,Organic Panty Liners - Day / 30,2,4.05,0.0,1.05
426,197,22,Wall-Mounted Steel Dispenser - Steel,1,36.04,0.0,4.69
427,198,22,Wall-Mounted Steel Dispenser - Steel,1,36.06,0.0,2.52
428,198,5,Organic Postpartum Pads - Postpartum / 20,1,10.61,0.0,0.74
429,199,20,Period Underwear - Size M,3,17.71,0.0,6.91
430,199,15,Organic Tampons w/ Applicator - Super / 32,2,12.38,0.0,3.22
431,199,19,Period Underwear - Size S,4,17.78,0.0,9.25
432,200,14,Organic Tampons w/ Applicator - Super / 16,2,6.88,0.0,0.96
433,201,13,Organic Tampons w/ Applicator - Regular / 32,2,11.07,0.0,2.88
434,201,25,Cramp Relief Balm - 30 ml,3,3.76,0.0,1.47
435,201,19,Period Underwear - Size S,3,17.73,0.0,6.91
436,202,18,Menstrual Cup - Size L,2,14.35,0.0,3.73
437,202,1,Organic Daily Pads - Regular / 20,4,5.54,0.0,2.88
438,202,20,Period Underwear - Size M,3,17.6,0.0,6.86
439,203,21,Period Underwear - Size L,2,17.77,0.0,4.62
440,204,16,Menstrual Cup - Size S,4,14.33,0.0,7.45
441,205,11,Organic Tampons - Super / 32,6,9.59,0.0,4.03
442,205,22,Wall-Mounted Steel Dispenser - Steel,12,36.02,0.0,30.26
443,205,15,Organic Tampons w/ Applicator - Super / 32,10,12.27,0.0,8.59
444,205,14,Organic Tampons w/ Applicator - Super / 16,8,6.97,5.58,3.51
445,206,23,Plexi Dispenser - Plexi,3,21.68,0.0,8.46
446,207,13,Organic Tampons w/ Applicator - Regular / 32,6,11.03,0.0,4.63
447,207,8,Organic Tampons - Regular / 16,8,4.83,0.0,2.7
448,208,2,Organic Daily Pads - Regular / 40,1,9.62,0.0,1.25
449,208,16,Menstrual Cup - Size S,4,14.41,0.0,7.49
450,208,15,Organic Tampons w/ Applicator - Super / 32,2,12.39,1.24,3.06
451,209,20,Period Underwear - Size M,1,17.64,0.88,2.18
452,210,15,Organic Tampons w/ Applicator - Super / 32,1,12.4,0.0,1.61
453,210,19,Period Underwear - Size S,1,17.64,0.88,2.18
454,211,1,Organic Daily Pads - Regular / 20,4,5.57,0.0,2.9
455,211,18,Menstrual Cup - Size L,3,14.46,0.0,5.64
456,211,4,Organic Night Pads - Night / 28,4,13.24,0.0,6.88
457,212,17,Menstrual Cup - Size M,2,14.35,0.0,3.73
458,212,12,Organic Tampons w/ Applicator - Regular / 16,4,6.2,0.0,3.22
459,212,11,Organic Tampons - Super / 32,3,9.64,0.0,3.76
460,213,23,Plexi Dispenser - Plexi,4,21.7,0.0,11.28
461,214,10,Organic Tampons - Super / 16,4,5.4,0.0,1.51
462,214,17,Menstrual Cup - Size M,3,14.5,0.0,3.05
463,214,16,Menstrual Cup - Size S,3,14.46,0.0,3.04
464,215,9,Organic Tampons - Regular / 32,2,8.52,0.85,2.1
465,215,18,Menstrual Cup - Size L,2,14.4,0.0,3.74
466,215,20,Period Underwear - Size M,4,17.64,0.0,9.17
467,216,17,Menstrual Cup - Size M,1,14.37,0.0,1.87
468,217,10,Organic Tampons - Super / 16,4,5.35,0.0,2.78
469,217,4,Organic Night Pads - Night / 28,1,13.01,0.0,1.69
470,218,10,Organic Tampons - Super / 16,4,5.39,0.0,1.51
471,218,9,Organic Tampons - Regular / 32,3,8.57,1.29,1.71
472,218,10,Organic Tampons - Super / 16,2,5.42,0.0,0.76
473,219,17,Menstrual Cup - Size M,4,14.3,0.0,7.44
474,220,5,Organic Postpartum Pads - Postpartum / 20,3,10.64,0.0,4.15
475,220,8,Organic Tampons - Regular / 16,2,4.79,0.0,1.25
476,221,15,Organic Tampons w/ Applicator - Super / 32,1,12.31,0.0,1.6
477,221,21,Period Underwear - Size L,3,17.6,0.0,6.86
478,221,25,Cramp Relief Balm - 30 ml,4,3.76,0.75,1.86
479,222,16,Menstrual Cup - Size S,3,14.37,2.16,2.87
480,223,23,Plexi Dispenser - Plexi,6,21.78,0.0,9.15
481,223,15,Organic Tampons w/ Applicator - Super / 32,12,12.33,22.19,8.8
482,223,3,Organic Night Pads - Night / 14,12,7.26,4.36,5.79
483,223,11,Organic Tampons - Super / 32,10,9.55,4.78,6.35
484,224,11,Organic Tampons - Super / 32,1,9.67,0.0,1.26
485,225,9,Organic Tampons - Regular / 32,8,8.61,3.44,4.58
486,225,7,Organic Panty Liners - Day / 60,10,7.19,7.19,4.53
487,225,12,Organic Tampons w/ Applicator - Regular / 16,10,6.15,0.0,4.31
488,226,5,Organic Postpartum Pads - Postpartum / 20,10,10.58,15.87,11.69
489,226,25,Cramp Relief Balm - 30 ml,10,3.86,0.0,5.02
490,226,8,Organic Tampons - Regular / 16,8,4.84,0.0,5.03
491,226,15,Organic Tampons w/ Applicator - Super / 32,4,12.25,0.0,6.37
492,227,15,Organic Tampons w/ Applicator - Super / 32,2,12.25,0.0,1.72
493,227,20,Period Underwear - Size M,2,17.63,0.0,2.47
494,228,13,Organic Tampons w/ Applicator - Regular / 32,2,11.07,0.0,1.55
495,228,1,Organic Daily Pads - Regular / 20,4,5.7,0.0,1.6
496,229,18,Menstrual Cup - Size L,2,14.53,1.45,3.59
497,230,14,Organic Tampons w/ Applicator - Super / 16,10,6.94,3.47,4.62
498,230,1,Organic Daily Pads - Regular / 20,8,5.67,0.0,3.18
499,230,21,Period Underwear - Size L,12,17.69,21.23,13.37
500,231,18,Menstrual Cup - Size L,4,14.3,0.0,4.0
501,231,16,Menstrual Cup - Size S,3,14.3,0.0,3.0
502,231,7,Organic Panty Liners - Day / 60,1,7.0,0.0,0.49
503,232,15,Organic Tampons w/ Applicator - Super / 32,1,12.29,0.61,1.52
504,232,16,Menstrual Cup - Size S,3,14.37,0.0,5.6
505,233,22,Wall-Mounted Steel Dispenser - Steel,6,36.04,0.0,28.11
506,233,11,Organic Tampons - Super / 32,4,9.57,0.0,4.98
507,233,13,Organic Tampons w/ Applicator - Regular / 32,8,11.0,0.0,11.44
508,233,4,Organic Night Pads - Night / 28,10,13.2,0.0,17.16
509,234,6,Organic Panty Liners - Day / 30,10,4.0,6.0,2.38
510,234,8,Organic Tampons - Regular / 16,10,4.83,7.24,2.87
511,234,20,Period Underwear - Size M,8,17.64,7.06,9.38
512,234,7,Organic Panty Liners - Day / 60,4,7.01,4.21,1.67
513,235,25,Cramp Relief Balm - 30 ml,1,4.05,0.2,0.5
514,236,7,Organic Panty Liners - Day / 60,2,7.06,0.0,1.84
515,236,25,Cramp Relief Balm - 30 ml,3,3.75,0.0,1.46
516,237,4,Organic Night Pads - Night / 28,2,13.29,0.0,3.46
517,238,11,Organic Tampons - Super / 32,4,9.66,1.93,4.77
518,238,16,Menstrual Cup - Size S,4,14.33,8.6,6.33
519,239,22,Wall-Mounted Steel Dispenser - Steel,1,36.07,0.0,4.69
520,240,17,Menstrual Cup - Size M,3,14.3,0.0,3.0
521,240,18,Menstrual Cup - Size L,1,14.3,0.0,1.0
522,240,6,Organic Panty Liners - Day / 30,2,4.02,0.0,0.56
523,241,14,Organic Tampons w/ Applicator - Super / 16,1,6.79,0.0,0.48
524,242,23,Plexi Dispenser - Plexi,10,21.61,0.0,28.09
525,242,12,Organic Tampons w/ Applicator - Regular / 16,8,6.04,4.83,5.65
526,243,8,Organic Tampons - Regular / 16,1,4.81,0.0,0.34
527,244,11,Organic Tampons - Super / 32,4,9.52,0.0,4.95
528,245,11,Organic Tampons - Super / 32,4,9.52,0.0,4.95
529,245,8,Organic Tampons - Regular / 16,4,4.95,0.0,2.57
530,246,13,Organic Tampons w/ Applicator - Regular / 32,4,11.0,0.0,5.72
531,246,6,Organic Panty Liners - Day / 30,10,4.01,0.0,5.21
532,246,22,Wall-Mounted Steel Dispenser - Steel,6,36.15,21.69,25.38
533,246,3,Organic Night Pads - Night / 14,4,7.42,4.45,3.28
534,247,19,Period Underwear - Size S,12,17.88,0.0,15.02
535,247,12,Organic Tampons w/ Applicator - Regular / 16,4,6.29,1.26,1.67
536,248,13,Organic Tampons w/ Applicator - Regular / 32,10,11.07,11.07,6.97
537,248,15,Organic Tampons w/ Applicator - Super / 32,6,12.29,0.0,5.16
538,248,14,Organic Tampons w/ Applicator - Super / 16,4,6.78,2.71,1.71
539,248,18,Menstrual Cup - Size L,8,14.31,17.17,6.81
540,249,19,Period Underwear - Size S,1,17.65,0.0,2.29
541,249,6,Organic Panty Liners - Day / 30,4,4.09,0.0,2.13
542,250,1,Organic Daily Pads - Regular / 20,2,5.63,0.0,1.46
543,250,13,Organic Tampons w/ Applicator - Regular / 32,4,11.2,0.0,5.82
544,250,10,Organic Tampons - Super / 16,2,5.44,0.54,1.34
545,251,22,Wall-Mounted Steel Dispenser - Steel,1,36.12,0.0,4.7
546,251,12,Organic Tampons w/ Applicator - Regular / 16,2,6.0,0.0,1.56
547,252,13,Organic Tampons w/ Applicator - Regular / 32,3,11.02,0.0,2.31
548,253,24,Heat Patches (5-pack) - 5-pack,1,4.68,0.0,0.33
549,253,3,Organic Night Pads - Night / 14,2,7.37,0.0,1.03
550,253,19,Period Underwear - Size S,1,17.78,0.89,1.18
551,254,13,Organic Tampons w/ Applicator - Regular / 32,3,11.09,0.0,4.33
552,255,12,Organic Tampons w/ Applicator - Regular / 16,2,6.12,0.0,0.86
553,255,8,Organic Tampons - Regular / 16,2,4.84,0.0,0.68
554,256,21,Period Underwear - Size L,4,17.75,0.0,9.23
555,256,16,Menstrual Cup - Size S,3,14.5,0.0,5.66
556,256,18,Menstrual Cup - Size L,4,14.37,0.0,7.47
557,256,24,Heat Patches (5-pack) - 5-pack,2,4.54,0.45,1.12
558,257,14,Organic Tampons w/ Applicator - Super / 16,3,6.9,0.0,1.45
559,257,24,Heat Patches (5-pack) - 5-pack,3,4.64,0.0,0.97
560,257,10,Organic Tampons - Super / 16,3,5.32,0.0,1.12
561,258,14,Organic Tampons w/ Applicator - Super / 16,3,6.93,1.04,1.38
562,259,3,Organic Night Pads - Night / 14,1,7.3,0.0,0.51
563,259,20,Period Underwear - Size M,3,17.86,0.0,3.75
564,260,9,Organic Tampons - Regular / 32,2,8.57,0.0,2.23
565,260,5,Organic Postpartum Pads - Postpartum / 20,3,10.53,0.0,4.11
566,260,16,Menstrual Cup - Size S,4,14.37,0.0,7.47
567,261,10,Organic Tampons - Super / 16,2,5.25,0.52,1.3
568,261,24,Heat Patches (5-pack) - 5-pack,4,4.54,0.0,2.36
569,261,23,Plexi Dispenser - Plexi,1,21.78,0.0,2.83
570,262,9,Organic Tampons - Regular / 32,3,8.64,0.0,3.37
571,262,23,Plexi Dispenser - Plexi,3,21.8,0.0,8.5
572,262,20,Period Underwear - Size M,1,17.74,0.0,2.31
573,263,4,Organic Night Pads - Night / 28,6,13.2,11.88,8.75
574,263,2,Organic Daily Pads - Regular / 40,8,9.53,0.0,9.91
575,264,15,Organic Tampons w/ Applicator - Super / 32,2,12.49,0.0,3.25
576,265,5,Organic Postpartum Pads - Postpartum / 20,1,10.53,0.0,1.37
577,265,20,Period Underwear - Size M,2,17.67,0.0,4.59
578,265,1,Organic Daily Pads - Regular / 20,3,5.5,0.0,2.14
579,266,5,Organic Postpartum Pads - Postpartum / 20,1,10.75,0.0,0.75
580,266,9,Organic Tampons - Regular / 32,3,8.79,0.0,1.85
581,267,5,Organic Postpartum Pads - Postpartum / 20,3,10.53,1.58,2.1
582,267,15,Organic Tampons w/ Applicator - Super / 32,3,12.28,0.0,2.58
583,267,23,Plexi Dispenser - Plexi,2,21.68,0.0,3.04
584,268,6,Organic Panty Liners - Day / 30,2,4.0,0.0,0.56
585,269,4,Organic Night Pads - Night / 28,2,13.03,0.0,3.39
586,269,1,Organic Daily Pads - Regular / 20,3,5.74,0.0,2.24
587,269,16,Menstrual Cup - Size S,1,14.59,0.73,1.8
588,269,5,Organic Postpartum Pads - Postpartum / 20,1,10.67,0.53,1.32
589,270,24,Heat Patches (5-pack) - 5-pack,2,4.63,0.0,1.2
590,270,14,Organic Tampons w/ Applicator - Super / 16,1,6.85,0.0,0.89
591,270,15,Organic Tampons w/ Applicator - Super / 32,1,12.48,0.0,1.62
592,270,1,Organic Daily Pads - Regular / 20,2,5.58,0.0,1.45
593,271,25,Cramp Relief Balm - 30 ml,10,3.76,0.0,4.89
594,271,1,Organic Daily Pads - Regular / 20,6,5.55,4.99,3.68
595,272,21,Period Underwear - Size L,3,17.66,0.0,6.89
596,273,18,Menstrual Cup - Size L,4,14.32,0.0,4.01
597,273,14,Organic Tampons w/ Applicator - Super / 16,3,6.8,0.0,1.43
598,274,18,Menstrual Cup - Size L,4,14.34,0.0,7.46
599,274,17,Menstrual Cup - Size M,1,14.38,0.0,1.87
600,275,9,Organic Tampons - Regular / 32,8,8.5,0.0,4.76
601,275,11,Organic Tampons - Super / 32,12,9.6,0.0,8.06
602,275,24,Heat Patches (5-pack) - 5-pack,6,4.6,1.38,1.84
603,275,8,Organic Tampons - Regular / 16,6,4.75,4.27,1.7
604,276,5,Organic Postpartum Pads - Postpartum / 20,3,10.6,0.0,4.13
605,276,23,Plexi Dispenser - Plexi,2,21.71,0.0,5.64
606,277,9,Organic Tampons - Regular / 32,8,8.57,10.28,7.58
607,277,1,Organic Daily Pads - Regular / 20,10,5.56,5.56,6.51
608,277,2,Organic Daily Pads - Regular / 40,10,9.53,4.76,11.77
609,278,12,Organic Tampons w/ Applicator - Regular / 16,2,6.01,0.6,0.8
610,279,13,Organic Tampons w/ Applicator - Regular / 32,1,11.18,0.0,0.78
611,279,5,Organic Postpartum Pads - Postpartum / 20,2,10.68,0.0,1.5
612,280,12,Organic Tampons w/ Applicator - Regular / 16,1,6.01,0.3,0.74
613,281,10,Organic Tampons - Super / 16,3,5.28,0.79,1.96
614,281,15,Organic Tampons w/ Applicator - Super / 32,4,12.35,0.0,6.42
615,282,19,Period Underwear - Size S,4,17.63,0.0,4.94
616,283,14,Organic Tampons w/ Applicator - Super / 16,2,6.89,0.69,0.92
617,283,12,Organic Tampons w/ Applicator - Regular / 16,4,6.24,0.0,1.75
618,284,10,Organic Tampons - Super / 16,1,5.41,0.0,0.7
619,284,16,Menstrual Cup - Size S,3,14.48,2.17,5.37
620,285,7,Organic Panty Liners - Day / 60,6,7.02,0.0,2.95
621,285,11,Organic Tampons - Super / 32,6,9.6,0.0,4.03
622,285,9,Organic Tampons - Regular / 32,8,8.52,3.41,4.53
623,285,9,Organic Tampons - Regular / 32,8,8.6,6.88,4.33
624,286,20,Period Underwear - Size M,8,17.7,7.08,9.42
625,286,14,Organic Tampons w/ Applicator - Super / 16,4,6.99,4.19,1.66
626,286,24,Heat Patches (5-pack) - 5-pack,4,4.58,0.92,1.22
627,286,22,Wall-Mounted Steel Dispenser - Steel,10,36.1,0.0,25.27
628,287,20,Period Underwear - Size M,4,17.62,0.0,4.93
629,288,13,Organic Tampons w/ Applicator - Regular / 32,1,11.3,0.0,1.47
630,289,2,Organic Daily Pads - Regular / 40,4,9.55,0.0,2.67
631,290,9,Organic Tampons - Regular / 32,2,8.52,0.0,2.22
632,290,22,Wall-Mounted Steel Dispenser - Steel,4,36.1,0.0,18.77
633,290,18,Menstrual Cup - Size L,2,14.44,0.0,3.75
634,291,10,Organic Tampons - Super / 16,3,5.26,0.0,1.1
635,291,21,Period Underwear - Size L,3,17.65,0.0,3.71
636,292,14,Organic Tampons w/ Applicator - Super / 16,3,6.78,0.0,1.42
637,293,4,Organic Night Pads - Night / 28,3,13.05,0.0,2.74
638,293,13,Organic Tampons w/ Applicator - Regular / 32,4,11.07,0.0,3.1
639,294,15,Organic Tampons w/ Applicator - Super / 32,1,12.34,0.0,0.86
640,294,2,Organic Daily Pads - Regular / 40,1,9.66,0.0,0.68
641,295,14,Organic Tampons w/ Applicator - Super / 16,2,6.82,0.0,1.77
642,295,22,Wall-Mounted Steel Dispenser - Steel,2,36.05,0.0,9.37
643,296,16,Menstrual Cup - Size S,3,14.47,0.0,3.04
644,297,14,Organic Tampons w/ Applicator - Super / 16,4,7.01,0.0,1.96
645,297,3,Organic Night Pads - Night / 14,6,7.31,4.39,2.76
646,298,5,Organic Postpartum Pads - Postpartum / 20,1,10.6,0.0,1.38
647,299,19,Period Underwear - Size S,3,17.62,2.64,3.52
648,299,21,Period Underwear - Size L,4,17.66,3.53,4.7
649,300,16,Menstrual Cup - Size S,2,14.47,0.0,2.03
650,300,6,Organic Panty Liners - Day / 30,2,4.18,0.0,0.59
651,300,15,Organic Tampons w/ Applicator - Super / 32,4,12.36,0.0,3.46
652,300,19,Period Underwear - Size S,3,17.77,2.67,3.54
653,301,15,Organic Tampons w/ Applicator - Super / 32,4,12.33,0.0,3.45
654,301,8,Organic Tampons - Regular / 16,10,4.94,4.94,3.11
655,301,8,Organic Tampons - Regular / 16,6,4.88,4.39,1.74
656,302,20,Period Underwear - Size M,12,17.86,10.72,14.25
657,302,14,Organic Tampons w/ Applicator - Super / 16,12,6.96,4.18,5.55
658,302,3,Organic Night Pads - Night / 14,6,7.43,0.0,3.12
659,303,15,Organic Tampons w/ Applicator - Super / 32,3,12.25,0.0,2.57
660,304,13,Organic Tampons w/ Applicator - Regular / 32,4,11.14,0.0,5.79
661,305,20,Period Underwear - Size M,3,17.8,0.0,6.94
662,305,8,Organic Tampons - Regular / 16,4,4.82,0.0,2.51
663,305,2,Organic Daily Pads - Regular / 40,2,9.6,0.0,2.5
664,306,19,Period Underwear - Size S,2,17.68,0.0,4.6
665,306,6,Organic Panty Liners - Day / 30,2,4.1,0.0,1.07
666,307,12,Organic Tampons w/ Applicator - Regular / 16,1,6.19,0.31,0.41
667,307,8,Organic Tampons - Regular / 16,3,4.93,0.0,1.04
668,308,12,Organic Tampons w/ Applicator - Regular / 16,2,6.04,0.0,1.57
669,309,19,Period Underwear - Size S,2,17.65,0.0,4.59
670,309,13,Organic Tampons w/ Applicator - Regular / 32,3,11.03,0.0,4.3
671,310,7,Organic Panty Liners - Day / 60,4,7.04,0.0,1.97
672,310,25,Cramp Relief Balm - 30 ml,2,3.83,0.0,0.54
673,310,15,Organic Tampons w/ Applicator - Super / 32,3,12.26,0.0,2.57
674,311,8,Organic Tampons - Regular / 16,4,4.82,0.0,2.51
675,312,25,Cramp Relief Balm - 30 ml,1,3.77,0.0,0.26
676,313,22,Wall-Mounted Steel Dispenser - Steel,3,36.28,0.0,14.15
677,313,19,Period Underwear - Size S,4,17.83,0.0,9.27
678,313,3,Organic Night Pads - Night / 14,1,7.43,0.0,0.97
679,314,25,Cramp Relief Balm - 30 ml,2,3.8,0.0,0.99
680,314,16,Menstrual Cup - Size S,3,14.31,0.0,5.58
681,314,17,Menstrual Cup - Size M,4,14.32,0.0,7.45
682,315,15,Organic Tampons w/ Applicator - Super / 32,3,12.29,0.0,4.79
683,316,19,Period Underwear - Size S,4,17.82,0.0,4.99
684,316,25,Cramp Relief Balm - 30 ml,4,3.92,0.0,1.1
685,317,15,Organic Tampons w/ Applicator - Super / 32,4,12.39,0.0,6.44
686,318,25,Cramp Relief Balm - 30 ml,3,3.76,0.0,0.79
687,318,24,Heat Patches (5-pack) - 5-pack,2,4.59,0.0,0.64
688,319,5,Organic Postpartum Pads - Postpartum / 20,2,10.7,0.0,1.5
689,319,17,Menstrual Cup - Size M,2,14.47,0.0,2.03
690,320,22,Wall-Mounted Steel Dispenser - Steel,2,36.01,0.0,9.36
691,320,25,Cramp Relief Balm - 30 ml,2,3.91,0.0,1.02
692,320,17,Menstrual Cup - Size M,2,14.39,0.0,3.74
693,321,24,Heat Patches (5-pack) - 5-pack,4,4.51,0.0,1.26
694,322,18,Menstrual Cup - Size L,3,14.5,2.18,2.89
695,323,9,Organic Tampons - Regular / 32,3,8.59,0.0,1.8
696,323,1,Organic Daily Pads - Regular / 20,2,5.52,0.0,0.77
697,323,18,Menstrual Cup - Size L,2,14.3,0.0,2.0
698,324,9,Organic Tampons - Regular / 32,1,8.64,0.0,1.12
699,325,4,Organic Night Pads - Night / 28,1,13.09,0.0,0.92
700,325,5,Organic Postpartum Pads - Postpartum / 20,3,10.55,0.0,2.22
701,326,12,Organic Tampons w/ Applicator - Regular / 16,12,6.04,0.0,9.42
702,326,22,Wall-Mounted Steel Dispenser - Steel,6,36.08,0.0,28.14
703,327,18,Menstrual Cup - Size L,4,14.33,0.0,4.01
704,327,13,Organic Tampons w/ Applicator - Regular / 32,1,11.1,0.0,0.78
705,327,16,Menstrual Cup - Size S,1,14.37,0.72,0.96
706,328,17,Menstrual Cup - Size M,3,14.43,0.0,3.03
707,328,21,Period Underwear - Size L,2,17.79,1.78,2.37
708,328,4,Organic Night Pads - Night / 28,4,13.16,0.0,3.68
709,329,15,Organic Tampons w/ Applicator - Super / 32,8,12.39,14.87,10.95
710,329,13,Organic Tampons w/ Applicator - Regular / 32,6,11.02,3.31,8.17
711,329,23,Plexi Dispenser - Plexi,10,21.87,10.94,27.01
712,329,8,Organic Tampons - Regular / 16,8,4.81,3.85,4.5
713,330,25,Cramp Relief Balm - 30 ml,8,3.76,1.5,2.0
714,330,24,Heat Patches (5-pack) - 5-pack,4,4.6,0.0,1.29
715,330,22,Wall-Mounted Steel Dispenser - Steel,8,36.1,14.44,19.21
716,331,7,Organic Panty Liners - Day / 60,3,7.16,0.0,2.79
717,331,4,Organic Night Pads - Night / 28,3,13.04,0.0,5.09
718,332,23,Plexi Dispenser - Plexi,3,21.71,0.0,8.47
719,333,3,Organic Night Pads - Night / 14,1,7.35,0.0,0.51
720,334,3,Organic Night Pads - Night / 14,3,7.28,0.0,2.84
721,335,22,Wall-Mounted Steel Dispenser - Steel,1,36.05,0.0,4.69
722,335,9,Organic Tampons - Regular / 32,4,8.55,0.0,4.45
723,336,3,Organic Night Pads - Night / 14,10,7.33,0.0,5.13
724,336,5,Organic Postpartum Pads - Postpartum / 20,8,10.54,8.43,5.31
725,337,6,Organic Panty Liners - Day / 30,2,4.07,0.0,1.06
726,338,14,Organic Tampons w/ Applicator - Super / 16,8,6.87,5.5,6.43
727,338,5,Organic Postpartum Pads - Postpartum / 20,10,10.7,0.0,13.91
728,338,5,Organic Postpartum Pads - Postpartum / 20,10,10.58,15.87,11.69
729,339,17,Menstrual Cup - Size M,6,14.47,13.02,5.17
730,339,5,Organic Postpartum Pads - Postpartum / 20,8,10.56,0.0,5.91
731,339,24,Heat Patches (5-pack) - 5-pack,4,4.57,0.91,1.22
732,339,13,Organic Tampons w/ Applicator - Regular / 32,12,11.2,0.0,9.41
733,340,21,Period Underwear - Size L,1,17.6,0.0,2.29
734,340,13,Organic Tampons w/ Applicator - Regular / 32,2,11.05,0.0,2.87
735,340,3,Organic Night Pads - Night / 14,3,7.32,1.1,2.71
736,341,19,Period Underwear - Size S,3,17.61,2.64,3.51
737,341,12,Organic Tampons w/ Applicator - Regular / 16,4,6.13,0.0,1.72
738,342,17,Menstrual Cup - Size M,1,14.34,0.72,1.77
739,343,10,Organic Tampons - Super / 16,10,5.45,0.0,3.82
740,343,16,Menstrual Cup - Size S,6,14.4,8.64,5.44
741,343,4,Organic Night Pads - Night / 28,6,13.18,11.86,4.71
742,344,21,Period Underwear - Size L,2,17.9,1.79,2.38
743,345,6,Organic Panty Liners - Day / 30,1,4.1,0.0,0.29
744,345,16,Menstrual Cup - Size S,3,14.36,0.0,3.02
745,346,5,Organic Postpartum Pads - Postpartum / 20,4,10.52,0.0,5.47
746,346,3,Organic Night Pads - Night / 14,10,7.27,7.27,8.51
747,347,16,Menstrual Cup - Size S,2,14.38,0.0,3.74
748,347,9,Organic Tampons - Regular / 32,3,8.54,0.0,3.33
749,348,11,Organic Tampons - Super / 32,3,9.5,1.42,3.52
750,348,17,Menstrual Cup - Size M,4,14.41,0.0,7.49
751,348,22,Wall-Mounted Steel Dispenser - Steel,3,36.0,5.4,13.34
752,349,5,Organic Postpartum Pads - Postpartum / 20,1,10.52,0.0,1.37
753,349,17,Menstrual Cup - Size M,1,14.34,0.0,1.86
754,349,10,Organic Tampons - Super / 16,4,5.3,1.06,2.62
755,349,20,Period Underwear - Size M,4,17.65,3.53,8.72
756,350,3,Organic Night Pads - Night / 14,3,7.26,0.0,2.83
757,350,2,Organic Daily Pads - Regular / 40,2,9.63,0.0,2.5
